influencer_id,influencer_size_category,followers_count,avg_reach,avg_impressions,engagement_rate,avg_engagements_per_post,audience_gender_split,audience_age_split,audience_country_top3,audience_city_top3,follower_growth_rate
836,mid,104485,62232,86466,0.0691,7219,"{'male': 40.0, 'female': 60.0}","{'13-17': 26.14, '18-24': 4.58, '25-34': 25.49, '35-44': 13.73, '45-54': 22.22, '55+': 7.84}","{'India': 41.98, 'UAE': 22.22, 'UK': 20.99}","{'Bangalore': 20.31, 'Delhi': 19.79, 'Chennai': 14.58}",0.117
837,macro,819585,429099,441862,0.0373,30570,"{'male': 41.94, 'female': 58.06}","{'13-17': 20.16, '18-24': 15.5, '25-34': 11.63, '35-44': 18.6, '45-54': 15.5, '55+': 18.6}","{'USA': 31.94, 'Germany': 29.17, 'India': 22.22}","{'London': 19.51, 'Delhi': 16.59, 'New York': 14.15}",-0.015
838,macro,735712,431556,769799,0.0375,27589,"{'male': 86.84, 'female': 13.16}","{'13-17': 4.32, '18-24': 4.32, '25-34': 25.9, '35-44': 15.11, '45-54': 26.62, '55+': 23.74}","{'India': 33.62, 'UAE': 25.86, 'USA': 19.83}","{'Kolkata': 24.68, 'London': 17.53, 'Mumbai': 14.29}",0.032
839,mid,253022,148603,233177,0.0225,5692,"{'male': 41.18, 'female': 58.82}","{'13-17': 25.19, '18-24': 8.15, '25-34': 11.85, '35-44': 18.52, '45-54': 14.07, '55+': 22.22}","{'Germany': 26.52, 'UAE': 25.76, 'UK': 17.42}","{'Mumbai': 20.21, 'Delhi': 17.55, 'Bangalore': 13.83}",0.198
840,nano,7498,3670,7231,0.1232,923,"{'male': 61.22, 'female': 38.78}","{'13-17': 17.01, '18-24': 22.45, '25-34': 8.16, '35-44': 7.48, '45-54': 19.73, '55+': 25.17}","{'USA': 32.48, 'UAE': 27.35, 'Germany': 24.79}","{'Chennai': 27.27, 'Mumbai': 20.45, 'Bangalore': 17.42}",0.172
841,nano,4850,2864,3710,0.1228,595,"{'male': 51.06, 'female': 48.94}","{'13-17': 14.53, '18-24': 19.77, '25-34': 12.79, '35-44': 11.63, '45-54': 19.77, '55+': 21.51}","{'UK': 25.32, 'USA': 24.03, 'UAE': 19.48}","{'New York': 18.45, 'Mumbai': 17.26, 'London': 17.26}",-0.041
842,micro,86477,40027,79704,0.0564,4877,"{'male': 29.09, 'female': 70.91}","{'13-17': 3.6, '18-24': 25.9, '25-34': 6.47, '35-44': 23.74, '45-54': 20.14, '55+': 20.14}","{'USA': 38.95, 'India': 22.11, 'UAE': 20.0}","{'Bangalore': 18.63, 'London': 17.65, 'Mumbai': 14.22}",0.1
843,mid,441667,241328,362390,0.0285,12587,"{'male': 68.42, 'female': 31.58}","{'13-17': 11.45, '18-24': 5.34, '25-34': 10.69, '35-44': 25.95, '45-54': 16.03, '55+': 30.53}","{'UK': 38.27, 'USA': 28.4, 'Germany': 16.05}","{'Bangalore': 18.36, 'Chennai': 17.87, 'Kolkata': 17.39}",0.136
844,macro,826342,372384,575370,0.0461,38094,"{'male': 73.33, 'female': 26.67}","{'13-17': 8.11, '18-24': 20.27, '25-34': 16.22, '35-44': 20.95, '45-54': 25.0, '55+': 9.46}","{'UAE': 32.61, 'Germany': 22.83, 'India': 17.39}","{'New York': 19.83, 'Kolkata': 18.18, 'Mumbai': 13.22}",0.034
845,macro,746844,358648,495651,0.0331,24720,"{'male': 32.08, 'female': 67.92}","{'13-17': 6.25, '18-24': 20.83, '25-34': 24.31, '35-44': 12.5, '45-54': 26.39, '55+': 9.72}","{'India': 31.46, 'Germany': 29.21, 'UAE': 16.85}","{'Kolkata': 21.64, 'Mumbai': 20.47, 'Hyderabad': 14.62}",-0.005
846,micro,53093,22708,38186,0.0603,3201,"{'male': 60.0, 'female': 40.0}","{'13-17': 22.0, '18-24': 19.33, '25-34': 4.0, '35-44': 21.33, '45-54': 13.33, '55+': 20.0}","{'India': 31.5, 'USA': 29.13, 'UK': 16.54}","{'Chennai': 17.46, 'New York': 16.93, 'London': 15.87}",0.113
847,macro,909348,543163,871170,0.0341,31008,"{'male': 22.92, 'female': 77.08}","{'13-17': 28.16, '18-24': 7.77, '25-34': 21.36, '35-44': 5.83, '45-54': 8.74, '55+': 28.16}","{'India': 27.34, 'Germany': 25.78, 'UAE': 25.0}","{'Bangalore': 22.35, 'Mumbai': 18.99, 'Delhi': 15.64}",0.057
848,macro,751618,321979,431220,0.0129,9695,"{'male': 44.0, 'female': 56.0}","{'13-17': 13.33, '18-24': 9.63, '25-34': 29.63, '35-44': 20.0, '45-54': 4.44, '55+': 22.96}","{'UAE': 33.02, 'USA': 25.47, 'Germany': 17.92}","{'Hyderabad': 19.6, 'Chennai': 18.59, 'Delhi': 18.09}",0.185
849,mid,399868,211488,271047,0.0348,13915,"{'male': 47.37, 'female': 52.63}","{'13-17': 12.82, '18-24': 19.66, '25-34': 15.38, '35-44': 16.24, '45-54': 7.69, '55+': 28.21}","{'USA': 33.33, 'UK': 28.7, 'UAE': 18.52}","{'Delhi': 16.06, 'Chennai': 15.66, 'Bangalore': 15.26}",0.066
850,macro,817859,405798,664370,0.0467,38194,"{'male': 69.57, 'female': 30.43}","{'13-17': 20.94, '18-24': 14.66, '25-34': 14.66, '35-44': 11.52, '45-54': 18.85, '55+': 19.37}","{'India': 22.49, 'USA': 22.49, 'UK': 21.89}","{'Mumbai': 18.46, 'Chennai': 18.46, 'Kolkata': 17.95}",0.197
851,micro,39842,20743,24436,0.0618,2462,"{'male': 38.0, 'female': 62.0}","{'13-17': 6.72, '18-24': 6.72, '25-34': 25.21, '35-44': 4.2, '45-54': 23.53, '55+': 33.61}","{'UK': 36.73, 'India': 31.63, 'Germany': 16.33}","{'Hyderabad': 25.5, 'London': 22.15, 'Chennai': 17.45}",0.136
852,mid,329418,137187,258038,0.0611,20127,"{'male': 27.27, 'female': 72.73}","{'13-17': 20.83, '18-24': 16.67, '25-34': 6.25, '35-44': 22.92, '45-54': 22.92, '55+': 10.42}","{'USA': 34.48, 'UAE': 28.45, 'Germany': 18.97}","{'Chennai': 18.05, 'Hyderabad': 16.1, 'London': 15.61}",0.074
853,micro,95495,50941,78174,0.0577,5510,"{'male': 65.85, 'female': 34.15}","{'13-17': 19.05, '18-24': 8.57, '25-34': 15.24, '35-44': 31.43, '45-54': 9.52, '55+': 16.19}","{'India': 29.1, 'UAE': 24.63, 'USA': 20.9}","{'New York': 20.59, 'Kolkata': 19.41, 'Bangalore': 18.24}",0.19
854,macro,615738,247590,357180,0.0478,29432,"{'male': 24.44, 'female': 75.56}","{'13-17': 5.96, '18-24': 25.83, '25-34': 19.21, '35-44': 14.57, '45-54': 11.26, '55+': 23.18}","{'UK': 29.13, 'Germany': 25.98, 'UAE': 18.11}","{'Delhi': 24.54, 'Mumbai': 22.7, 'London': 15.34}",0.135
855,nano,5348,2415,3393,0.1108,592,"{'male': 52.78, 'female': 47.22}","{'13-17': 17.86, '18-24': 14.29, '25-34': 38.1, '35-44': 7.14, '45-54': 14.29, '55+': 8.33}","{'India': 23.35, 'UAE': 21.56, 'USA': 20.36}","{'Mumbai': 16.43, 'Hyderabad': 15.96, 'London': 14.55}",0.071
856,micro,36427,19362,29906,0.094,3424,"{'male': 65.12, 'female': 34.88}","{'13-17': 3.73, '18-24': 28.36, '25-34': 20.15, '35-44': 13.43, '45-54': 29.1, '55+': 5.22}","{'India': 27.88, 'UAE': 26.92, 'Germany': 24.04}","{'Kolkata': 21.69, 'Delhi': 15.66, 'New York': 15.06}",0.056
857,mid,248002,124518,183550,0.0646,16020,"{'male': 69.05, 'female': 30.95}","{'13-17': 15.38, '18-24': 21.37, '25-34': 14.53, '35-44': 6.84, '45-54': 18.8, '55+': 23.08}","{'UK': 24.58, 'India': 22.03, 'USA': 20.34}","{'New York': 20.62, 'Hyderabad': 20.0, 'Kolkata': 15.62}",0.179
858,mid,492859,208212,334082,0.036,17742,"{'male': 44.44, 'female': 55.56}","{'13-17': 20.33, '18-24': 17.03, '25-34': 15.38, '35-44': 15.93, '45-54': 11.54, '55+': 19.78}","{'USA': 32.17, 'India': 31.3, 'UAE': 17.39}","{'Hyderabad': 24.58, 'Chennai': 22.03, 'Delhi': 17.8}",0.096
859,mega,3655871,1766540,2581479,0.0149,54472,"{'male': 54.55, 'female': 45.45}","{'13-17': 19.62, '18-24': 10.76, '25-34': 19.62, '35-44': 17.09, '45-54': 19.62, '55+': 13.29}","{'UAE': 28.78, 'India': 23.02, 'USA': 20.14}","{'Mumbai': 20.86, 'New York': 18.72, 'Bangalore': 14.97}",0.055
860,micro,34485,13960,17079,0.0423,1458,"{'male': 64.86, 'female': 35.14}","{'13-17': 8.61, '18-24': 15.23, '25-34': 15.89, '35-44': 23.84, '45-54': 21.19, '55+': 15.23}","{'UK': 28.57, 'India': 26.79, 'USA': 23.21}","{'New York': 26.24, 'Bangalore': 17.73, 'London': 17.73}",0.004
861,micro,37721,16919,30151,0.0683,2576,"{'male': 80.43, 'female': 19.57}","{'13-17': 17.93, '18-24': 17.24, '25-34': 23.45, '35-44': 24.83, '45-54': 11.72, '55+': 4.83}","{'Germany': 29.23, 'UAE': 26.92, 'USA': 20.0}","{'Mumbai': 18.18, 'New York': 18.18, 'Hyderabad': 16.04}",0.012
862,mid,401815,230309,422108,0.0518,20814,"{'male': 60.0, 'female': 40.0}","{'13-17': 22.0, '18-24': 12.67, '25-34': 14.67, '35-44': 20.0, '45-54': 24.67, '55+': 6.0}","{'Germany': 29.82, 'UAE': 24.56, 'India': 21.05}","{'Chennai': 16.67, 'Kolkata': 16.67, 'London': 16.25}",0.09
863,micro,76557,35258,45874,0.0731,5596,"{'male': 20.41, 'female': 79.59}","{'13-17': 18.18, '18-24': 22.73, '25-34': 4.55, '35-44': 7.58, '45-54': 23.48, '55+': 23.48}","{'USA': 27.16, 'Germany': 25.93, 'UAE': 22.22}","{'New York': 23.08, 'Chennai': 19.23, 'Kolkata': 15.38}",0.131
864,macro,844347,483235,789532,0.0295,24908,"{'male': 33.33, 'female': 66.67}","{'13-17': 24.68, '18-24': 22.73, '25-34': 14.29, '35-44': 21.43, '45-54': 9.09, '55+': 7.79}","{'Germany': 23.26, 'UK': 22.67, 'India': 20.93}","{'Bangalore': 17.06, 'New York': 17.06, 'Mumbai': 16.59}",0.039
865,mid,152062,74904,102560,0.034,5170,"{'male': 54.79, 'female': 45.21}","{'13-17': 26.79, '18-24': 4.46, '25-34': 25.0, '35-44': 16.07, '45-54': 17.86, '55+': 9.82}","{'Germany': 36.73, 'India': 26.53, 'UAE': 17.35}","{'London': 18.75, 'Kolkata': 17.19, 'Hyderabad': 16.67}",0.191
866,mid,149155,72561,88279,0.0374,5578,"{'male': 51.02, 'female': 48.98}","{'13-17': 18.25, '18-24': 9.49, '25-34': 13.14, '35-44': 23.36, '45-54': 21.17, '55+': 14.6}","{'USA': 32.48, 'Germany': 31.62, 'India': 12.82}","{'Kolkata': 19.68, 'Hyderabad': 18.62, 'London': 17.55}",0.08
867,micro,82995,37960,43866,0.0373,3095,"{'male': 54.17, 'female': 45.83}","{'13-17': 4.48, '18-24': 6.72, '25-34': 26.87, '35-44': 26.87, '45-54': 18.66, '55+': 16.42}","{'UAE': 33.75, 'India': 25.0, 'Germany': 17.5}","{'Bangalore': 19.23, 'London': 16.35, 'Delhi': 15.38}",0.02
868,mid,205007,98632,154226,0.0506,10373,"{'male': 21.28, 'female': 78.72}","{'13-17': 26.53, '18-24': 27.21, '25-34': 3.4, '35-44': 21.77, '45-54': 11.56, '55+': 9.52}","{'Germany': 28.78, 'USA': 26.62, 'UAE': 23.02}","{'Chennai': 20.2, 'Hyderabad': 15.66, 'Bangalore': 14.14}",0.145
869,mid,269117,112630,199683,0.0535,14397,"{'male': 47.37, 'female': 52.63}","{'13-17': 16.46, '18-24': 13.92, '25-34': 10.13, '35-44': 18.99, '45-54': 16.46, '55+': 24.05}","{'UAE': 25.2, 'USA': 23.62, 'UK': 22.83}","{'New York': 19.58, 'Chennai': 18.18, 'Bangalore': 17.48}",-0.021
870,mid,266769,120820,189148,0.0206,5495,"{'male': 57.5, 'female': 42.5}","{'13-17': 15.0, '18-24': 16.25, '25-34': 14.38, '35-44': 22.5, '45-54': 7.5, '55+': 24.38}","{'USA': 27.08, 'UAE': 21.53, 'India': 19.44}","{'Kolkata': 19.42, 'New York': 19.42, 'Bangalore': 14.56}",-0.027
871,nano,4117,2348,3573,0.0784,322,"{'male': 28.0, 'female': 72.0}","{'13-17': 20.0, '18-24': 21.21, '25-34': 17.58, '35-44': 15.76, '45-54': 21.21, '55+': 4.24}","{'UK': 26.52, 'Germany': 23.48, 'India': 19.7}","{'London': 20.45, 'Kolkata': 18.75, 'Delhi': 18.18}",0.06
872,mid,425935,221598,398702,0.0566,24107,"{'male': 45.95, 'female': 54.05}","{'13-17': 12.23, '18-24': 10.79, '25-34': 22.3, '35-44': 23.74, '45-54': 23.74, '55+': 7.19}","{'UK': 40.4, 'Germany': 31.31, 'India': 12.12}","{'New York': 16.88, 'Delhi': 15.19, 'Bangalore': 15.19}",0.02
873,mid,176416,103984,168626,0.0277,4886,"{'male': 30.36, 'female': 69.64}","{'13-17': 8.25, '18-24': 28.87, '25-34': 23.71, '35-44': 20.62, '45-54': 9.28, '55+': 9.28}","{'Germany': 40.7, 'USA': 22.09, 'UAE': 13.95}","{'Delhi': 18.02, 'Kolkata': 17.57, 'London': 13.96}",0.14
874,mid,203561,118350,198033,0.0566,11521,"{'male': 29.82, 'female': 70.18}","{'13-17': 5.16, '18-24': 20.0, '25-34': 24.52, '35-44': 5.81, '45-54': 24.52, '55+': 20.0}","{'USA': 29.84, 'India': 28.23, 'Germany': 22.58}","{'Mumbai': 17.84, 'Chennai': 16.9, 'Bangalore': 16.43}",0.182
875,mid,158445,83653,167070,0.0514,8144,"{'male': 39.29, 'female': 60.71}","{'13-17': 7.74, '18-24': 14.88, '25-34': 21.43, '35-44': 23.21, '45-54': 14.29, '55+': 18.45}","{'USA': 34.34, 'UK': 24.24, 'UAE': 19.19}","{'Mumbai': 16.81, 'London': 16.38, 'Delhi': 14.66}",0.067
876,mid,402840,241444,430331,0.0567,22841,"{'male': 70.91, 'female': 29.09}","{'13-17': 20.35, '18-24': 15.7, '25-34': 23.26, '35-44': 23.26, '45-54': 14.53, '55+': 2.91}","{'UAE': 31.97, 'India': 29.51, 'USA': 20.49}","{'Hyderabad': 20.47, 'Chennai': 19.69, 'Kolkata': 17.32}",0.145
877,mid,202958,82674,107622,0.0453,9193,"{'male': 78.43, 'female': 21.57}","{'13-17': 16.98, '18-24': 17.61, '25-34': 18.24, '35-44': 22.01, '45-54': 5.03, '55+': 20.13}","{'UAE': 33.33, 'USA': 29.29, 'Germany': 21.21}","{'Kolkata': 19.9, 'New York': 18.32, 'Mumbai': 16.75}",0.14
878,mid,337381,158063,301175,0.0644,21727,"{'male': 40.0, 'female': 60.0}","{'13-17': 10.67, '18-24': 10.0, '25-34': 26.0, '35-44': 11.33, '45-54': 16.0, '55+': 26.0}","{'UK': 28.91, 'India': 27.34, 'USA': 21.09}","{'Delhi': 23.03, 'Bangalore': 20.0, 'London': 12.73}",0.06
879,macro,669049,393541,562666,0.0491,32850,"{'male': 67.5, 'female': 32.5}","{'13-17': 16.31, '18-24': 27.66, '25-34': 24.11, '35-44': 9.22, '45-54': 14.89, '55+': 7.8}","{'UAE': 27.59, 'Germany': 23.28, 'India': 22.41}","{'Hyderabad': 20.59, 'Kolkata': 20.59, 'Chennai': 17.06}",0.169
880,micro,20492,10541,17980,0.0327,670,"{'male': 49.37, 'female': 50.63}","{'13-17': 16.56, '18-24': 17.22, '25-34': 25.17, '35-44': 12.58, '45-54': 9.93, '55+': 18.54}","{'UAE': 39.51, 'UK': 32.1, 'USA': 12.35}","{'New York': 23.58, 'London': 18.7, 'Kolkata': 12.2}",0.02
881,micro,81181,39316,58762,0.0741,6015,"{'male': 63.89, 'female': 36.11}","{'13-17': 5.1, '18-24': 12.24, '25-34': 31.63, '35-44': 10.2, '45-54': 33.67, '55+': 7.14}","{'USA': 36.19, 'UK': 35.24, 'UAE': 14.29}","{'New York': 22.56, 'Chennai': 17.68, 'Kolkata': 15.24}",0.149
882,mid,465855,246720,408934,0.0354,16491,"{'male': 38.3, 'female': 61.7}","{'13-17': 6.84, '18-24': 16.24, '25-34': 7.69, '35-44': 19.66, '45-54': 28.21, '55+': 21.37}","{'Germany': 34.29, 'USA': 32.86, 'India': 11.43}","{'London': 22.54, 'Bangalore': 18.5, 'Chennai': 17.34}",-0.048
883,macro,919138,458124,563190,0.02,18382,"{'male': 80.0, 'female': 20.0}","{'13-17': 7.89, '18-24': 35.09, '25-34': 13.16, '35-44': 7.02, '45-54': 9.65, '55+': 27.19}","{'UK': 35.71, 'Germany': 32.14, 'UAE': 14.29}","{'Delhi': 18.09, 'Kolkata': 17.59, 'London': 17.09}",0.063
884,micro,61815,31090,59233,0.0959,5928,"{'male': 79.17, 'female': 20.83}","{'13-17': 20.5, '18-24': 14.29, '25-34': 22.36, '35-44': 20.5, '45-54': 17.39, '55+': 4.97}","{'USA': 31.0, 'India': 29.0, 'Germany': 19.0}","{'Mumbai': 17.94, 'New York': 17.49, 'Hyderabad': 17.04}",0.064
885,mid,491352,265576,513894,0.0414,20341,"{'male': 23.81, 'female': 76.19}","{'13-17': 14.79, '18-24': 26.76, '25-34': 17.61, '35-44': 23.24, '45-54': 4.93, '55+': 12.68}","{'UK': 26.17, 'India': 24.3, 'USA': 23.36}","{'Mumbai': 23.81, 'Bangalore': 13.1, 'Chennai': 13.1}",0.072
886,mid,273200,115163,222951,0.0239,6529,"{'male': 65.31, 'female': 34.69}","{'13-17': 16.3, '18-24': 5.93, '25-34': 10.37, '35-44': 24.44, '45-54': 19.26, '55+': 23.7}","{'UK': 33.05, 'UAE': 21.19, 'Germany': 21.19}","{'New York': 24.84, 'Hyderabad': 19.61, 'Kolkata': 16.34}",0.014
887,micro,64800,29969,34187,0.0568,3680,"{'male': 37.21, 'female': 62.79}","{'13-17': 18.71, '18-24': 18.13, '25-34': 23.39, '35-44': 15.79, '45-54': 17.54, '55+': 6.43}","{'USA': 29.76, 'UK': 27.38, 'Germany': 22.62}","{'London': 21.94, 'Kolkata': 18.06, 'Chennai': 17.42}",-0.036
888,micro,32969,16144,24696,0.0329,1084,"{'male': 36.21, 'female': 63.79}","{'13-17': 20.12, '18-24': 15.98, '25-34': 20.71, '35-44': 15.98, '45-54': 17.75, '55+': 9.47}","{'UAE': 29.27, 'USA': 28.46, 'Germany': 27.64}","{'Kolkata': 16.36, 'Delhi': 15.91, 'Mumbai': 15.45}",0.111
889,mid,106952,56220,105908,0.0612,6545,"{'male': 66.67, 'female': 33.33}","{'13-17': 14.85, '18-24': 36.63, '25-34': 11.88, '35-44': 15.84, '45-54': 11.88, '55+': 8.91}","{'India': 32.38, 'Germany': 29.52, 'USA': 18.1}","{'Bangalore': 18.72, 'Kolkata': 16.58, 'Chennai': 15.51}",0.138
890,mid,425941,245585,339184,0.0304,12948,"{'male': 48.94, 'female': 51.06}","{'13-17': 24.67, '18-24': 12.0, '25-34': 12.67, '35-44': 12.0, '45-54': 21.33, '55+': 17.33}","{'UAE': 34.62, 'India': 25.96, 'Germany': 23.08}","{'Bangalore': 21.08, 'Delhi': 18.92, 'New York': 17.84}",-0.038
891,micro,31079,18342,23167,0.0545,1693,"{'male': 72.73, 'female': 27.27}","{'13-17': 20.79, '18-24': 21.91, '25-34': 7.87, '35-44': 10.67, '45-54': 16.85, '55+': 21.91}","{'UAE': 32.14, 'Germany': 28.57, 'India': 20.54}","{'London': 21.35, 'Kolkata': 19.66, 'Delhi': 15.73}",0.051
892,macro,901225,540512,971597,0.0291,26225,"{'male': 71.11, 'female': 28.89}","{'13-17': 24.81, '18-24': 13.53, '25-34': 24.06, '35-44': 6.02, '45-54': 3.76, '55+': 27.82}","{'UAE': 48.68, 'Germany': 17.11, 'India': 14.47}","{'Mumbai': 20.41, 'New York': 18.37, 'Hyderabad': 16.33}",0.017
893,nano,3040,1492,2214,0.0557,169,"{'male': 28.89, 'female': 71.11}","{'13-17': 11.64, '18-24': 4.11, '25-34': 10.96, '35-44': 26.03, '45-54': 27.4, '55+': 19.86}","{'UAE': 42.7, 'India': 30.34, 'Germany': 11.24}","{'London': 15.62, 'Chennai': 14.73, 'Mumbai': 14.29}",0.154
894,mega,1006922,427651,617234,0.0221,22252,"{'male': 85.71, 'female': 14.29}","{'13-17': 23.08, '18-24': 3.55, '25-34': 23.67, '35-44': 20.71, '45-54': 16.57, '55+': 12.43}","{'USA': 35.4, 'UK': 30.09, 'UAE': 15.04}","{'Hyderabad': 21.79, 'Chennai': 21.15, 'Kolkata': 14.74}",0.149
895,micro,80046,39644,62538,0.0481,3850,"{'male': 60.0, 'female': 40.0}","{'13-17': 8.78, '18-24': 12.84, '25-34': 26.35, '35-44': 16.89, '45-54': 23.65, '55+': 11.49}","{'UAE': 31.82, 'India': 20.0, 'USA': 20.0}","{'Bangalore': 17.8, 'New York': 16.23, 'Chennai': 15.71}",-0.05
896,mid,281142,120305,139762,0.0445,12510,"{'male': 63.33, 'female': 36.67}","{'13-17': 12.03, '18-24': 14.56, '25-34': 23.42, '35-44': 16.46, '45-54': 8.23, '55+': 25.32}","{'UAE': 30.53, 'India': 28.24, 'UK': 22.14}","{'Hyderabad': 19.6, 'Chennai': 19.1, 'Bangalore': 18.59}",0.066
897,nano,3841,1551,2614,0.0572,219,"{'male': 76.09, 'female': 23.91}","{'13-17': 5.26, '18-24': 26.32, '25-34': 21.05, '35-44': 14.47, '45-54': 26.32, '55+': 6.58}","{'India': 31.9, 'UAE': 25.0, 'USA': 18.1}","{'Mumbai': 15.92, 'London': 15.92, 'Delhi': 15.1}",0.087
898,micro,44884,24327,35464,0.0514,2307,"{'male': 25.0, 'female': 75.0}","{'13-17': 11.85, '18-24': 17.04, '25-34': 4.44, '35-44': 22.22, '45-54': 22.96, '55+': 21.48}","{'USA': 23.26, 'India': 22.48, 'UAE': 22.48}","{'Bangalore': 21.16, 'Kolkata': 20.63, 'Chennai': 16.4}",0.163
899,micro,61592,25163,48938,0.0365,2248,"{'male': 42.86, 'female': 57.14}","{'13-17': 8.33, '18-24': 32.5, '25-34': 15.83, '35-44': 14.17, '45-54': 20.83, '55+': 8.33}","{'UK': 37.36, 'USA': 21.98, 'Germany': 18.68}","{'Bangalore': 25.0, 'Kolkata': 23.44, 'Mumbai': 22.66}",0.177
900,nano,2930,1464,1540,0.1335,391,"{'male': 56.25, 'female': 43.75}","{'13-17': 21.48, '18-24': 17.45, '25-34': 25.5, '35-44': 16.11, '45-54': 8.05, '55+': 11.41}","{'UAE': 26.09, 'Germany': 25.0, 'USA': 18.48}","{'Mumbai': 21.54, 'Delhi': 20.0, 'Kolkata': 16.92}",0.169
901,mid,357282,183047,321506,0.0472,16863,"{'male': 46.15, 'female': 53.85}","{'13-17': 19.86, '18-24': 21.92, '25-34': 13.01, '35-44': 21.92, '45-54': 6.85, '55+': 16.44}","{'USA': 51.35, 'India': 18.92, 'UK': 12.16}","{'Bangalore': 22.6, 'Mumbai': 20.34, 'Delhi': 18.64}",0.039
902,micro,32453,13110,13804,0.0556,1804,"{'male': 37.25, 'female': 62.75}","{'13-17': 22.3, '18-24': 20.86, '25-34': 15.83, '35-44': 12.95, '45-54': 24.46, '55+': 3.6}","{'USA': 30.3, 'India': 24.24, 'UK': 21.21}","{'Mumbai': 20.0, 'New York': 16.92, 'Kolkata': 16.41}",0.115
903,micro,72453,29970,53889,0.0679,4919,"{'male': 72.34, 'female': 27.66}","{'13-17': 3.23, '18-24': 22.58, '25-34': 23.87, '35-44': 18.06, '45-54': 16.13, '55+': 16.13}","{'UAE': 33.33, 'USA': 32.22, 'UK': 16.67}","{'New York': 17.29, 'Bangalore': 16.36, 'Hyderabad': 14.95}",-0.005
904,micro,74073,37173,70483,0.096,7111,"{'male': 57.89, 'female': 42.11}","{'13-17': 25.0, '18-24': 12.84, '25-34': 10.81, '35-44': 12.16, '45-54': 14.86, '55+': 24.32}","{'UK': 33.94, 'USA': 31.19, 'UAE': 13.76}","{'Delhi': 28.36, 'Hyderabad': 20.15, 'Kolkata': 19.4}",0.006
905,mid,230626,110835,201405,0.059,13606,"{'male': 82.86, 'female': 17.14}","{'13-17': 22.3, '18-24': 18.71, '25-34': 10.07, '35-44': 27.34, '45-54': 4.32, '55+': 17.27}","{'UK': 32.08, 'India': 30.19, 'Germany': 16.98}","{'Mumbai': 15.42, 'Hyderabad': 15.42, 'New York': 14.98}",0.013
906,micro,67640,35242,67387,0.0633,4281,"{'male': 40.54, 'female': 59.46}","{'13-17': 22.5, '18-24': 6.67, '25-34': 16.67, '35-44': 7.5, '45-54': 33.33, '55+': 13.33}","{'Germany': 35.29, 'UAE': 23.53, 'USA': 16.67}","{'New York': 21.94, 'Kolkata': 17.42, 'Hyderabad': 16.13}",0.067
907,mid,174402,74141,122020,0.0573,9993,"{'male': 65.79, 'female': 34.21}","{'13-17': 6.08, '18-24': 18.78, '25-34': 19.89, '35-44': 22.1, '45-54': 15.47, '55+': 17.68}","{'India': 28.35, 'UAE': 24.41, 'UK': 22.83}","{'Chennai': 21.08, 'New York': 16.27, 'Hyderabad': 15.06}",-0.005
908,mid,356545,193518,304296,0.027,9626,"{'male': 31.82, 'female': 68.18}","{'13-17': 28.15, '18-24': 3.7, '25-34': 18.52, '35-44': 18.52, '45-54': 7.41, '55+': 23.7}","{'UAE': 22.88, 'India': 22.22, 'UK': 21.57}","{'London': 19.21, 'Chennai': 18.64, 'Delhi': 15.25}",0.199
909,mid,436480,194917,201718,0.0591,25795,"{'male': 38.1, 'female': 61.9}","{'13-17': 29.46, '18-24': 11.61, '25-34': 6.25, '35-44': 6.25, '45-54': 23.21, '55+': 23.21}","{'India': 50.63, 'Germany': 18.99, 'UAE': 15.19}","{'Mumbai': 18.22, 'New York': 16.82, 'Delhi': 14.49}",0.088
910,macro,799272,378352,752207,0.0122,9751,"{'male': 33.33, 'female': 66.67}","{'13-17': 12.16, '18-24': 14.19, '25-34': 13.51, '35-44': 27.03, '45-54': 13.51, '55+': 19.59}","{'Germany': 33.66, 'UK': 27.72, 'UAE': 15.84}","{'Kolkata': 24.53, 'Delhi': 18.24, 'Hyderabad': 16.35}",-0.023
911,mid,438780,179082,224315,0.0346,15181,"{'male': 68.75, 'female': 31.25}","{'13-17': 11.59, '18-24': 16.67, '25-34': 24.64, '35-44': 23.19, '45-54': 18.84, '55+': 5.07}","{'Germany': 28.1, 'India': 24.79, 'UK': 22.31}","{'Chennai': 20.26, 'Mumbai': 18.95, 'New York': 17.65}",0.109
912,nano,6701,3089,4272,0.0963,645,"{'male': 48.21, 'female': 51.79}","{'13-17': 27.05, '18-24': 10.66, '25-34': 16.39, '35-44': 29.51, '45-54': 7.38, '55+': 9.02}","{'UAE': 27.43, 'India': 24.78, 'USA': 21.24}","{'Chennai': 20.11, 'Hyderabad': 18.52, 'New York': 16.93}",0.086
913,nano,8171,4333,7668,0.1262,1031,"{'male': 17.07, 'female': 82.93}","{'13-17': 13.61, '18-24': 18.93, '25-34': 23.08, '35-44': 22.49, '45-54': 7.1, '55+': 14.79}","{'India': 38.27, 'UAE': 29.63, 'USA': 14.81}","{'Bangalore': 24.07, 'Mumbai': 19.75, 'Delhi': 19.14}",0.009
914,mid,393610,176504,198174,0.0345,13579,"{'male': 48.28, 'female': 51.72}","{'13-17': 6.72, '18-24': 20.17, '25-34': 15.13, '35-44': 20.17, '45-54': 21.85, '55+': 15.97}","{'Germany': 25.74, 'UK': 25.0, 'India': 22.79}","{'Mumbai': 17.62, 'Bangalore': 16.58, 'Hyderabad': 15.54}",0.109
